"PLOTNO","BLU_min","BLU_max","BLU_med","GRN_min","GRN_max","GRN_med","NIR_min","NIR_max","NIR_med","RGE_min","RGE_max","RGE_med","RED_min","RED_max","RED_med","CT_min","CT_max","CT_med","NDVI_min","NDVI_max","NDVI_med","EXG_min","EXG_max","EXG_med","OSAVI_min","OSAVI_max","OSAVI_med","SAVI_min","SAVI_max","SAVI_med","SAVIl_min","SAVIl_max","SAVIl_med","SAVIRE1_min","SAVIRE1_max","SAVIRE1_med","MSR_min","MSR_max","MSR_med","NDRE_min","NDRE_max","NDRE_med","VARI_min","VARI_max","VARI_med","CC1_min","CC1_max","CC1_med","Clgrn_min","Clgrn_max","Clgrn_med","ARI_min","ARI_max","ARI_med","TGI2_min","TGI2_max","TGI2_med","GLI2_min","GLI2_max","GLI2_med","SRRED_min","SRRED_max","SRRED_med","HTNDVI_min","HTNDVI_max","HTNDVI_med","NDVI_97_min","NDVI_97_max","NDVI_97_med","NDRE_97_min","NDRE_97_max","NDRE_97_med","ARI_97_min","ARI_97_max","ARI_97_med","altHT_97_min","altHT_97_max","altHT_97_med","CT_5_min","CT_5_max","CT_5_med","altHT.stdev_min","altHT.stdev_max","altHT.stdev_med","NIR.stdev_min","NIR.stdev_max","NIR.stdev_med","RGE.stdev_min","RGE.stdev_max","RGE.stdev_med","RED.stdev_min","RED.stdev_max","RED.stdev_med","GRN.stdev_min","GRN.stdev_max","GRN.stdev_med","BLU.stdev_min","BLU.stdev_max","BLU.stdev_med","CT.stdev_min","CT.stdev_max","CT.stdev_med","MScountplot_min","MScountplot_max","MScountplot_med","MScount_min","MScount_max","MScount_med","biovol_min","biovol_max","biovol_med","hills_min","hills_max","hills_med","PCplot_min","PCplot_max","PCplot_med","HTAVG","YLDTON","GERMPLASMNAME","row","col","REP","PRECTOTCORR","RH2M","T2M"
91,0.013788063,0.049690468,0.020603376,0.044941496,0.139153607,0.065000169,0.401235312,0.672442079,0.560908973,0.111966901,0.297581553,0.156540602,0.01249884,0.082810439,0.019256577,29.94018555,34.85790253,30.66218758,0.75167261,0.95137719,0.939837418,0.538186246,0.884703834,0.835318287,0.693949266,0.889069995,0.838399153,0.573640919,0.82179867,0.723934323,0.499596862,0.771969501,0.64711824,0.312722848,0.588480453,0.494979694,2.133199204,6.101655801,5.418817156,0.326543458,0.637213113,0.569971834,0.326156101,0.748177621,0.703539937,0.430653562,0.759053695,0.704011013,3.228237135,10.22237616,8.181790416,2.248153571,6.709449048,5.531825258,3.057135955,7.085298017,4.013038514,0.355771811,0.543351571,0.51826058,7.053884097,40.13295789,32.24325421,0.655563604,1.058076132,0.917952625,0.81740119,0.967704864,0.954287453,0.386597963,0.694290036,0.617706201,2.965341712,9.420077914,7.00162522,0.729384384,1.183158035,1.071438942,29.48319931,34.29925346,30.23899622,0.01201629,0.054522117,0.025200194,0.051535705,0.121919532,0.067769316,0.02104125,0.070418388,0.026763173,0.002533973,0.027084258,0.005845115,0.008870368,0.029335594,0.013237708,0.002681575,0.012802372,0.004901476,0.206645095,0.595105892,0.34104784,7691,8370,7871,7198,8370,7837,1.518239165,2.47556785,2.269526602,43,53,49,0.925668724,1,0.998598369,109.4,6.33,"IR19A7050",50,2,1,5.57,90.25,23.98
92,0.016764907,0.034194607,0.022626831,0.056705657,0.112653628,0.083391633,0.212752797,0.791817605,0.623904437,0.123238511,0.248910986,0.198617168,0.015055426,0.057356566,0.024531991,30.00275135,35.14013863,30.78520775,0.689699933,0.950860582,0.930097239,0.405934245,1.005634888,0.915859374,0.444402646,0.914483,0.874416584,0.319799408,0.876367736,0.785725393,0.25748404,0.846596218,0.72610614,0.171626635,0.575219479,0.51234017,1.750992349,6.066201596,4.975035559,0.28253785,0.587660916,0.544865081,0.187085897,0.791359937,0.692370542,0.369496482,0.721926997,0.680523745,3.083446196,8.39906354,7.088987599,2.320866615,5.536863215,4.693705245,2.114457462,7.228574795,5.36062847,0.27640057,0.602701702,0.558921221,5.44537409,39.70052296,27.6111733,0.377181658,1.047397718,0.820310343,0.825494758,0.968049194,0.953082343,0.383693311,0.662548492,0.589979621,3.188325278,8.090867841,6.363442085,0.701986923,1.148665466,0.99161747,29.53111563,34.26461716,30.22705812,0.012400494,0.175034917,0.020926386,0.048256218,0.175179835,0.065184133,0.020484793,0.113137835,0.036576624,0.002735379,0.051663664,0.006794853,0.009272426,0.050181317,0.018877915,0.002740689,0.020797381,0.005465149,0.202060851,0.571023646,0.42554658,7689,8392,7917,3721,8392,7917,0.666873692,2.473629984,2.094584306,23,57,51,0.478523663,1,1,102.8,7.79,"IR18A1589",49,2,1,5.57,90.25,23.98
93,0.016575176,0.06129168,0.02540312,0.058991518,0.156516284,0.089282021,0.457314193,0.728571177,0.561699927,0.139703751,0.339835048,0.20653379,0.015250163,0.11917413,0.025804725,30.01547813,35.17673492,30.73568726,0.651364625,0.942991869,0.925876308,0.393119449,0.947870505,0.912655626,0.609120932,0.894243918,0.840312591,0.556368395,0.842600936,0.734405694,0.515141436,0.80291374,0.663325711,0.241781572,0.549673234,0.476960303,1.560103605,5.585403394,4.809383911,0.250520129,0.577987843,0.528242464,0.170138401,0.761845408,0.70061119,0.330592662,0.711585589,0.665736648,2.622499046,7.855003228,6.507562502,1.961592397,5.109610349,4.264894288,4.14125565,7.299983387,6.070007676,0.268455789,0.574714215,0.557329291,4.736652507,34.08271482,25.98192622,0.532066615,1.002086034,0.817272693,0.768036927,0.962655844,0.949401025,0.322203737,0.64681754,0.579433963,2.734725317,7.567600296,6.015603008,0.746130791,1.120964317,0.982414856,29.5735054,34.65686264,30.33555794,0.026298889,0.060414677,0.031268792,0.052877165,0.120813488,0.069765277,0.023258012,0.082235019,0.035833187,0.002811372,0.036562546,0.007181918,0.010028605,0.03940402,0.0177207,0.002761303,0.017024917,0.005680697,0.222229217,0.613210026,0.337993848,7703,8303,7933,6698,8287,7911,1.524680121,2.383870949,2.103153318,43,57,51,0.86214442,1,0.997226774,103.4,7.59,"IR19A4729",48,2,1,5.57,90.25,23.98
94,0.01050306,0.057143699,0.022052957,0.036868174,0.140502356,0.074179739,0.382524133,0.650736272,0.508720219,0.097678956,0.297296628,0.173443437,0.008726086,0.128346734,0.025356716,30.00782299,35.08331299,30.75898933,0.575467741,0.964209411,0.918424038,0.284219489,0.963585824,0.82586679,0.5202219,0.887319333,0.843500169,0.461793488,0.814353638,0.729255958,0.4244944,0.760275163,0.652742076,0.217874637,0.595345697,0.506958379,1.249052328,7.207786935,4.547546388,0.238532065,0.663381306,0.550631648,0.043072398,0.801703938,0.62331689,0.303109855,0.783296424,0.681330249,2.463660101,12.08616061,7.09910889,1.836909662,8.145904472,4.634641657,2.614496602,5.913589906,3.841814803,0.199023058,0.582392966,0.513400075,3.7110672,54.88061137,23.51702623,0.535637742,0.991894457,0.803841873,0.711280051,0.977337897,0.950053065,0.307159506,0.719360525,0.638277469,2.704301224,11.70950868,7.41324093,0.672816849,1.108076401,0.98999176,29.35017204,34.67485867,30.50018473,0.012387445,0.023173815,0.020573632,0.058037074,0.113801402,0.072559788,0.019497414,0.079320728,0.034499149,0.00232271,0.042252594,0.010225041,0.008129198,0.036649763,0.016657194,0.002559153,0.018379632,0.006555389,0.220033363,0.596567857,0.296912659,7686,8385,7878,6337,8301,7857,1.408066994,2.355073384,2.046130292,40,57,49,0.814943416,0.999244998,0.991277641,109,8.27,"IR19A4993",47,2,1,5.57,90.25,23.98
95,0.011001269,0.048404386,0.021141519,0.040771056,0.129222319,0.075636607,0.404209822,0.653492451,0.495983094,0.106289402,0.282540455,0.178500392,0.009845928,0.101619955,0.024028981,30.04914761,35.28439713,30.83286095,0.655239643,0.960649607,0.923073193,0.385947471,0.98100623,0.872265235,0.590419295,0.885296619,0.833645706,0.522658702,0.809813164,0.724043847,0.468557503,0.754904602,0.64512967,0.242675341,0.580349143,0.496671821,1.578179877,6.848657855,4.70665412,0.265460743,0.64480001,0.542381099,0.147063386,0.783897551,0.651337925,0.345749687,0.768619465,0.676232007,2.802129092,11.04678896,6.980399838,2.08299415,7.398860252,4.603345935,2.918018677,6.792705812,4.196758627,0.26398912,0.590848225,0.537079896,4.80113101,49.82541363,24.99873942,0.62585123,1.063339997,0.86763929,0.750342408,0.975132871,0.951931604,0.340673192,0.70940556,0.628981459,2.891049294,10.80063019,7.352714948,0.700010834,1.179777145,1.044777069,29.56459808,34.83992901,30.38461399,0.013983644,0.028022318,0.022488107,0.059849958,0.116507932,0.077549259,0.020839496,0.079119856,0.033142194,0.002482978,0.033207903,0.00830569,0.009183823,0.035805929,0.017121535,0.002621785,0.015784983,0.005677414,0.215570218,0.546150684,0.267816148,7683,8384,7952,6560,8317,7884,1.444344912,2.514029671,2.16379387,42,59,51,0.836734694,1,0.988546141,103.4,7.25,"IR19A3178",46,2,1,5.57,90.25,23.98
96,0.013874671,0.064249698,0.025971871,0.046225663,0.146201812,0.083491545,0.391809791,0.680943072,0.529900134,0.117313407,0.306527019,0.188757583,0.012116358,0.147151604,0.029034384,30.11596584,35.31453705,30.86919117,0.531324093,0.955146687,0.913263158,0.219011653,0.917921778,0.827041518,0.488505176,0.884268363,0.845758557,0.438686491,0.82080753,0.74333567,0.404282279,0.773487357,0.669650268,0.214020711,0.571545372,0.499526282,1.097585077,6.378048376,4.38539921,0.228639596,0.636163107,0.529095626,-0.013045402,0.768123861,0.636103189,0.284924398,0.760326411,0.662446407,2.343088475,10.42243573,6.41354937,1.743519148,6.91717128,4.167884717,3.187652567,6.127834461,4.165102897,0.155731961,0.559944923,0.514005224,3.267341188,43.58979446,22.05825255,0.530045065,1.03543396,0.831889663,0.687282206,0.971455404,0.942179485,0.310113149,0.700444569,0.613910877,2.663156957,10.38206261,6.552728711,0.679096298,1.137640839,1.03618103,29.50794716,34.80703259,30.42512131,0.01425735,0.022654373,0.017543902,0.057378573,0.109361981,0.072466096,0.01986083,0.081310692,0.036016339,0.002331125,0.049152136,0.008418318,0.008365296,0.038689708,0.017558884,0.002567543,0.021166524,0.006091474,0.193983409,0.591983586,0.296150763,7671,8370,7957,6223,8271,7947,1.423844319,2.441106738,2.167195659,43,53,49,0.800900901,1,0.993182372,99.4,6.73,"IR16A3838",45,2,1,5.57,90.25,23.98
97,0.011950659,0.043625087,0.01820011,0.043835646,0.125417277,0.062872052,0.417545095,0.702383459,0.538732052,0.114541501,0.270578831,0.150586277,0.010408708,0.081015073,0.016481135,30.08195877,34.72065926,30.9336338,0.742524782,0.96195807,0.947058402,0.512927839,0.97953892,0.924388349,0.680068899,0.904416621,0.845921002,0.587863753,0.843703446,0.754563445,0.514823172,0.797751527,0.681233323,0.311395298,0.605772659,0.499932414,2.069465703,6.974930291,5.82094155,0.332185316,0.649931762,0.571437447,0.277786231,0.788058687,0.757485962,0.433949308,0.772815856,0.707807962,3.350360325,11.38874022,8.421964684,2.346215005,7.682378043,5.750728515,3.128256147,6.159403604,3.957643556,0.340972329,0.590138325,0.563149136,6.767737862,51.57356872,36.77747735,0.619791673,1.097814938,0.925502612,0.842762655,0.975996612,0.960393252,0.443520211,0.702204111,0.62797673,3.656700232,10.62178911,7.575231781,0.71246994,1.26609726,1.087185211,29.42551708,34.13609161,30.55202236,0.013864232,0.039015022,0.025733554,0.055242635,0.135987802,0.081226157,0.023045935,0.083190407,0.031109962,0.002516633,0.030335202,0.005217739,0.009385489,0.037245861,0.015273928,0.002636836,0.01548825,0.00465034,0.186146352,0.564359571,0.321434906,7680,8386,7884,6748,8335,7861,1.414104906,2.635010433,2.279214861,44,58,47,0.860604515,0.999748491,0.992057292,112.4,8.3,"IR19A1184",44,2,1,5.57,90.25,23.98
98,0.012749227,0.045057923,0.02324305,0.048824081,0.112572946,0.079583101,0.416353047,0.740933716,0.587155521,0.128508978,0.244716235,0.182430819,0.011333068,0.104929034,0.026510543,30.06939697,34.86618805,31.04101181,0.600473691,0.961815278,0.920309326,0.270182955,1.008869728,0.889587429,0.517794591,0.909415411,0.857742689,0.439326914,0.858966694,0.781467951,0.394610569,0.82002669,0.719790597,0.22496416,0.594178299,0.492861868,1.343495729,6.960843222,4.610468628,0.266246755,0.639649653,0.520419411,0.032839588,0.803142048,0.661889956,0.335858028,0.765183826,0.657271017,2.799838249,10.95967842,6.502265544,2.075892369,7.407517941,4.325500451,3.519182891,6.697957637,4.283614319,0.189815957,0.60424993,0.545805209,4.005928156,51.37696893,24.09703962,0.525919682,1.067419834,0.895411603,0.767717893,0.976958758,0.946759943,0.38651319,0.705912368,0.602757873,3.271603317,11.21407056,6.570873334,0.708106499,1.186824188,1.058510246,29.61188889,34.2975666,30.49099312,0.013850742,0.102155962,0.020088225,0.062077944,0.149440998,0.072985895,0.02061544,0.100822196,0.03413514,0.002228323,0.051137954,0.006606815,0.008677422,0.045547591,0.016138713,0.002425196,0.021656164,0.005059309,0.208052871,0.608213587,0.354297041,7678,8370,7929,5314,8320,7924,1.338847598,2.527455373,2.218784654,38,54,48,0.683384774,1,0.9986587,108.4,8.1,"IR19A1545",43,2,1,5.57,90.25,23.98
99,0.013208958,0.064776249,0.02395422,0.050662536,0.149293154,0.086482108,0.401313797,0.699566811,0.567031235,0.129068263,0.307773799,0.193741478,0.012169194,0.151107237,0.028616874,30.14267159,35.29058075,31.00997639,0.51008547,0.957247584,0.91032482,0.215620825,0.994971875,0.859527688,0.464289663,0.894701046,0.842038816,0.416114855,0.835196863,0.753003369,0.384030433,0.790094214,0.697677386,0.194034854,0.574294708,0.471414225,1.030618158,6.547250326,4.299077284,0.212474704,0.631688708,0.502127293,-0.019805055,0.805205443,0.630682054,0.263749914,0.757283454,0.638452536,2.180759331,10.08556694,6.04523111,1.652109671,6.728501806,4.025669403,3.607235806,6.661158217,4.101050634,0.153444179,0.59758407,0.530624215,3.082344727,45.78098203,21.30271513,0.467392745,1.003325537,0.806170295,0.65588278,0.974823783,0.93957926,0.290222452,0.695691541,0.578132404,2.351008357,10.24610556,5.884379642,0.74428936,1.126558456,1.013189468,29.65818634,34.71806259,30.44730034,0.015478568,0.026604321,0.020025649,0.060044626,0.126833741,0.078182647,0.022676492,0.093219079,0.039586793,0.002475686,0.051806091,0.008982217,0.009515477,0.046766442,0.019559008,0.002729668,0.022686042,0.006292106,0.212338752,0.574145353,0.29161008,7748,8399,7951,5705,8347,7879,1.471821789,2.409778395,2.070051654,46,58,53,0.733950856,0.999497108,0.990944535,99.6,7.14,"IR19A1561",42,2,1,5.57,90.25,23.98
100,0.013844408,0.050023405,0.022067316,0.05337986,0.128999822,0.082506426,0.426425874,0.72702986,0.596451581,0.13486518,0.27034685,0.195730627,0.012732754,0.111172255,0.025304586,30.12650585,35.20845795,31.00987625,0.591336744,0.957469728,0.922412984,0.323783104,1.006873749,0.905558695,0.523540732,0.904678767,0.856006228,0.45001037,0.850755204,0.757230478,0.40577607,0.809677046,0.712648903,0.206445571,0.579619019,0.493462985,1.30817869,6.565850169,4.683234245,0.231670433,0.630005331,0.522977487,0.0838577,0.797944597,0.667205732,0.298393084,0.755630631,0.660043303,2.384119027,10.04312077,6.580097635,1.777509567,6.724514343,4.38861008,3.79569608,7.319113132,4.970257536,0.224652645,0.60329487,0.55379545,3.894004985,46.02532789,24.77750896,0.507740302,1.073248524,0.849784361,0.729327427,0.973899543,0.94980502,0.318711747,0.701750109,0.611007964,2.729549598,10.53115035,6.83509508,0.708997154,1.177342911,1.048846436,29.65159616,34.55221558,30.38639603,0.012166534,0.062490586,0.020550684,0.057757704,0.113017686,0.071328819,0.023305509,0.084884892,0.038558037,0.002708136,0.046034156,0.008133165,0.010051083,0.045276888,0.019829413,0.002889402,0.019991962,0.006100143,0.218252177,0.560173023,0.374780451,7675,8289,7917,6068,8286,7909,1.481217318,2.523680028,2.221480495,47,57,52,0.773979592,1,0.997915309,110.8,7.22,"IR19A1592",41,2,1,5.57,90.25,23.98
101,0.015456291,0.056178536,0.028947214,0.051552556,0.145274326,0.091466065,0.422957897,0.730169058,0.574362546,0.128387451,0.29927808,0.204776652,0.013508518,0.123333067,0.033244316,30.06084061,35.4595108,31.02856445,0.589726696,0.956865855,0.905423333,0.33250836,0.932532303,0.822470343,0.53543252,0.895924277,0.840114201,0.474230925,0.844778776,0.759071526,0.434117063,0.805417535,0.705165917,0.212728051,0.583478482,0.485953172,1.30205448,6.515615659,4.163654447,0.2302887,0.635722263,0.504167264,0.090280246,0.774651415,0.622573419,0.297388754,0.760490287,0.638641479,2.311946823,10.6325616,5.923161864,1.716268213,7.139856965,3.88753372,3.492280799,6.389080833,5.209531389,0.230241928,0.567172547,0.511648772,3.87479926,45.36697912,20.1468651,0.567579304,1.019357852,0.817324932,0.716500731,0.972623448,0.932953731,0.300502174,0.703532324,0.577504508,2.560193808,10.5454684,5.54953065,0.682086563,1.242290916,1.029650574,29.80697041,34.6074028,30.30346413,0.016849736,0.045618097,0.022856355,0.061816602,0.108501692,0.072697328,0.01852795,0.077635946,0.037165819,0.00234448,0.042558415,0.009075771,0.007708306,0.039996869,0.018659202,0.002576184,0.018228868,0.006267375,0.148457188,0.586705387,0.346331108,7673,8400,7936,6422,8355,7921,1.430944268,2.412859921,2.15981076,42,61,53,0.825874486,1,0.99748649,102.4,7.27,"IR17A2941",40,2,1,5.57,90.25,23.98
102,0.013958539,0.037369713,0.02180856,0.050019367,0.117229335,0.070760585,0.176098436,0.742680788,0.592378825,0.111190919,0.255963832,0.169901572,0.011941457,0.072345629,0.031249596,30.03641701,36.04399872,30.64737988,0.604445338,0.9614469,0.919581776,0.339271874,0.966677076,0.87440893,0.37719513,0.902225398,0.854151361,0.256408702,0.846188861,0.78442744,0.203443204,0.803711166,0.720507253,0.131032478,0.594911002,0.523968483,1.35915435,6.9248544,4.585937322,0.225737845,0.648899095,0.533562402,0.115655167,0.791304769,0.65876053,0.294489901,0.771820777,0.668107015,2.381768046,11.1930145,6.526080225,1.815697586,7.489475863,4.231098977,1.822664229,7.350761265,4.121607173,0.234559081,0.583897681,0.538163053,4.056191246,50.87650229,23.86998468,0.376066649,1.25983857,0.929839158,0.754022215,0.976683482,0.952562178,0.310053022,0.727901349,0.629976513,2.52876763,12.34791362,7.059873893,0.770202255,1.394369354,1.112480316,29.58942566,35.42638245,30.29303074,0.028475516,0.222193993,0.037220687,0.056069481,0.150344992,0.092120475,0.022617677,0.109020844,0.035089693,0.002607934,0.049970138,0.008692229,0.009314485,0.054515906,0.018013122,0.002911698,0.022335167,0.006229658,0.190775277,0.625620348,0.325990785,7742,8356,7956,3149,8354,7807,0.640238551,2.999880371,2.145249322,21,53,45,0.401658163,1,0.98475846,126.2,6.81,"IR18A2463",39,2,1,5.57,90.25,23.98
103,0.013972042,0.063074451,0.022636645,0.048335712,0.157689296,0.074632592,0.423198909,0.627159715,0.554404378,0.123255849,0.348658442,0.173252419,0.012441096,0.135714866,0.026342914,30.06223488,35.61139107,30.73084068,0.609916256,0.955560481,0.909036963,0.309843269,0.932913444,0.807891951,0.553684948,0.87182499,0.822902467,0.506387224,0.7930792,0.725088726,0.466595985,0.736378667,0.660858573,0.227628961,0.558894187,0.470686862,1.381040071,6.410449792,4.26249679,0.241975072,0.632371443,0.522951063,0.075580056,0.776628306,0.615254178,0.312072659,0.757295863,0.655547089,2.605633127,10.34434105,6.397618927,1.961673501,6.911913534,4.211790709,3.363706996,5.70022592,4.618583703,0.215676011,0.567360519,0.504103644,4.12710419,44.0049875,20.98695281,0.383858299,0.973344097,0.795757354,0.732949702,0.972544974,0.941559048,0.319425077,0.705689238,0.617930901,2.81000682,10.7630221,6.844359354,0.747796631,1.20192234,1.00721035,29.5777523,34.9954689,30.34614487,0.025924506,0.133115022,0.058698229,0.075308203,0.176380073,0.103185212,0.022372673,0.118425328,0.045121009,0.002662814,0.063993206,0.010836025,0.009658321,0.057982651,0.02357235,0.002889613,0.028265583,0.007464144,0.193527131,0.542975104,0.311619181,7669,8325,7944,5961,8202,7726,1.071071539,2.317859885,1.837657476,38,55,48,0.766589506,0.996349446,0.979219219,92.4,5.66,"IR19A7209",38,2,1,5.57,90.25,23.98
104,0.016038015,0.049039034,0.023747077,0.051140729,0.132915474,0.076238997,0.337234348,0.640500605,0.534134328,0.127566993,0.263098046,0.176785171,0.014254677,0.091689114,0.02760026,30.17207336,35.39165688,30.78617287,0.672578296,0.944993856,0.905256209,0.461694239,0.902350372,0.807886386,0.586625998,0.865904049,0.82016434,0.470120634,0.793469199,0.697234545,0.402934581,0.740529725,0.636412727,0.240541957,0.534158119,0.459051869,1.662279755,5.698209125,4.159212716,0.274154293,0.607136207,0.507304403,0.228828183,0.761184658,0.613223511,0.357386004,0.733506661,0.640909894,2.491501731,8.852050071,6.04847646,1.737560013,5.809649681,3.986069411,3.413191885,5.988438888,4.263304453,0.310438735,0.552194542,0.504100755,5.108330588,35.35957494,20.10956283,0.622381826,0.948883798,0.816233833,0.79533515,0.966298855,0.935638209,0.384104125,0.671851936,0.590257249,3.113498027,9.222693988,6.376815215,0.724248505,1.120139313,1.00447876,29.71032104,34.74353466,30.45947437,0.02865963,0.04920348,0.033840666,0.068899722,0.170054214,0.095976237,0.02288482,0.120063956,0.046569081,0.003110732,0.051128838,0.010158299,0.009990161,0.064306574,0.024484192,0.003264268,0.026293334,0.007973408,0.195241977,0.573901492,0.320868134,7667,8355,7944,5855,8095,7701,1.472384463,2.235189536,1.895875923,36,55,47,0.746811224,0.994964753,0.96888091,98.4,4.5,"IR19A6865",37,2,1,5.57,90.25,23.98
105,0.011760175,0.027642461,0.020194583,0.037239339,0.077310536,0.052037757,0.260164559,0.565565139,0.49721624,0.101301555,0.168517098,0.123303417,0.010417334,0.067914844,0.028587658,30.103405,35.22411537,30.90388775,0.663162115,0.960439916,0.893923658,0.253489169,0.874952697,0.723182859,0.519201898,0.855895923,0.794247489,0.389314664,0.759610031,0.683247717,0.321196908,0.693025912,0.614596538,0.246348546,0.579311373,0.4662721,1.615936316,6.828991922,3.881558744,0.325390734,0.672834029,0.536113449,0.045241766,0.756956657,0.542769412,0.408329487,0.788446633,0.660676057,3.288857893,12.91296724,6.339665094,2.331680098,8.808116732,4.025065336,1.683833854,4.288851754,2.651954584,0.17878675,0.538437653,0.459340373,4.937574414,49.55601052,17.85434565,0.608790006,1.044296894,0.83905087,0.768594246,0.975226104,0.938274806,0.417295163,0.7330709,0.644923706,3.971911863,13.23075733,7.530379977,0.684341164,1.207132874,1.061374969,29.62069063,34.6242281,30.43101912,0.017297912,0.035971823,0.022756784,0.048446499,0.109991022,0.088688061,0.016842809,0.068585936,0.028634403,0.002215762,0.035141915,0.010790298,0.006674019,0.035713004,0.014027958,0.002383182,0.014622823,0.005827073,0.15531307,0.630841876,0.316549169,7736,8400,7938,5595,8151,7854,1.41481878,2.506025388,2.025760822,38,57,51,0.719521605,0.9952129,0.973500517,109.6,6.91,"IR19A6979",36,2,1,5.57,90.25,23.98
