F1,F2,F3,F4,F5,ID,X,Y,Class
-84.760882,31.188322,2.1,4.9,51.509,4648,713363.891992,3452632.69134,1
-84.760876,31.188304,3.2,6.2,51.568,4649,713364.50472,3452630.68512,1
-84.76087,31.188283,3.4,6.7,51.576,4650,713365.170941,3452628.39162,1
-84.760861,31.188259,3.5,6.9,51.627,4651,713366.071523,3452625.82557,1
-84.760852,31.188234,4.3,7.9,51.713,4652,713366.977045,3452623.01562,0
-84.760842,31.188206,3.7,7.0,51.759,4653,713367.963979,3452619.95221,1
-84.760832,31.188176,3.4,6.7,51.889,4654,713368.993754,3452616.65675,1
-84.760821,31.188146,4.1,7.7,51.989,4655,713370.10886,3452613.3852,0
-84.760812,31.188117,3.8,7.9,52.082,4656,713371.09098,3452610.08878,0
-84.760801,31.188087,3.6,6.3,52.168,4657,713372.205863,3452606.82832,1
-84.76079,31.188057,3.3,8.7,52.287,4658,713373.254702,3452603.53325,0
-84.76078,31.188027,4.0,8.8,52.39,4659,713374.29401,3452600.23798,0
-84.760769,31.187998,3.9,8.0,52.484,4660,713375.361464,3452596.96547,0
-84.760759,31.187968,3.9,7.8,52.57,4661,713376.41008,3452593.68149,0
-84.760749,31.187938,4.2,8.4,52.669,4662,713377.45937,3452590.36424,0
-84.760738,31.187908,4.3,7.4,52.739,4663,713378.536581,3452587.08084,0
-84.760728,31.187878,4.4,7.8,52.838,4664,713379.633304,3452583.77565,0
-84.760717,31.187848,5.0,7.2,52.913,4665,713380.663534,3452580.45802,0
-84.760707,31.187818,4.9,9.0,52.965,4666,713381.74142,3452577.14135,0
-84.760696,31.187787,5.3,7.4,53.071,4667,713382.829063,3452573.81379,0
-84.760686,31.187758,5.0,8.4,53.101,4668,713383.877458,3452570.54089,0
-84.760675,31.187728,5.1,7.9,53.158,4669,713384.945366,3452567.24621,0
-84.760665,31.187698,5.9,10.1,53.223,4670,713386.023255,3452563.92954,0
-84.760654,31.187668,4.3,8.2,53.294,4671,713387.110899,3452560.60198,0
-84.760643,31.187638,4.3,7.5,53.355,4672,713388.22669,3452557.29718,0
-84.760633,31.187607,5.4,10.3,53.393,4673,713389.295498,3452553.95815,0
-84.760622,31.187577,5.4,10.9,53.377,4674,713390.393349,3452550.59752,0
-84.760611,31.187546,5.3,11.7,53.375,4675,713391.452852,3452547.24721,0
-84.760601,31.187516,5.6,10.7,53.36,4676,713392.541398,3452543.87531,0
-84.760591,31.187488,6.0,10.5,53.378,4677,713393.510181,3452540.76717,0
-84.760582,31.187462,6.5,11.2,53.326,4678,713394.416388,3452537.92395,0
-84.760573,31.187435,5.6,9.4,53.274,4679,713395.324617,3452534.98096,0
-84.760565,31.187413,6.0,9.2,53.187,4680,713396.175086,3452532.5359,0
-84.760558,31.187392,5.8,10.4,53.108,4681,713396.888526,3452530.26554,0
-84.760552,31.187374,7.9,10.7,53.015,4682,713397.530083,3452528.24881,0
-84.760545,31.187356,10.4,13.9,52.902,4683,713398.162109,3452526.2319,0
-84.76054,31.187339,10.8,13.2,52.806,4684,713398.695454,3452524.37935,0
-84.760536,31.187324,8.9,7.0,52.708,4685,713399.176878,3452522.73649,0
-84.76053,31.18731,6.3,12.1,52.574,4686,713399.780636,3452521.17375,0
-84.760524,31.187295,6.1,9.3,52.537,4687,713400.366231,3452519.56627,0
-84.760518,31.187279,5.2,7.6,52.477,4688,713400.935232,3452517.83646,0
-84.760512,31.187262,8.4,10.7,52.437,4689,713401.535522,3452515.97418,0
-84.760505,31.187246,6.7,9.1,52.473,4690,713402.259495,3452514.1255,0
-84.760498,31.187226,6.6,9.5,52.577,4691,713402.94322,3452511.90998,0
-84.760491,31.187204,5.3,8.0,52.738,4692,713403.696584,3452509.55169,0
-84.760483,31.18718,6.6,8.5,52.916,4693,713404.504564,3452506.85068,0
-84.760474,31.187154,6.6,10.3,53.129,4694,713405.390816,3452504.05143,0
-84.760466,31.187128,7.8,13.7,53.213,4695,713406.249597,3452501.19616,0
-84.760457,31.187103,8.4,14.6,53.34,4696,713407.203467,3452498.35391,0
-84.760447,31.187074,7.1,13.1,53.399,4697,713408.220362,3452495.22457,0
-84.760435,31.187045,6.9,14.2,53.378,4698,713409.344349,3452491.98648,0
-84.760425,31.187014,6.3,14.7,53.466,4699,713410.375267,3452488.63559,0
-84.760415,31.186984,5.9,12.2,53.472,4700,713411.453619,3452485.29675,0
-84.760404,31.186954,5.1,12.2,53.506,4701,713412.531971,3452481.95792,0
-84.760394,31.186923,5.6,10.9,53.551,4702,713413.601466,3452478.58563,0
-84.760382,31.186894,5.0,11.3,53.497,4703,713414.783092,3452475.32652,0
-84.760371,31.186863,5.4,12.5,53.521,4704,713415.871202,3452471.97679,0
-84.76036,31.186833,4.8,11.7,53.531,4705,713416.96817,3452468.66051,0
-84.76035,31.186803,4.3,10.3,53.516,4706,713418.065812,3452465.31098,0
-84.760337,31.186773,4.5,10.0,53.505,4707,713419.315058,3452462.00888,0
-84.760326,31.186742,4.6,10.0,53.483,4708,713420.44152,3452458.64883,0
-84.760316,31.186711,4.9,10.9,53.422,4709,713421.521,3452455.25456,0
-84.760304,31.186681,4.9,10.2,53.318,4710,713422.647463,3452451.89452,0
-84.760294,31.18665,4.9,8.9,53.238,4711,713423.669307,3452448.52126,0
-84.760283,31.18662,4.5,7.8,53.196,4712,713424.794424,3452445.22774,0
-84.760275,31.186595,4.2,7.5,53.189,4713,713425.672052,3452442.38395,0
-84.760266,31.186569,4.5,7.2,53.141,4714,713426.605521,3452439.60784,0
-84.760256,31.186544,4.8,7.3,53.187,4715,713427.520377,3452436.80917,0
-84.760248,31.186519,4.5,8.2,53.219,4716,713428.386454,3452434.06497,0
-84.76024,31.186494,3.7,7.4,53.299,4717,713429.215752,3452431.25347,0
-84.760231,31.186468,3.2,8.1,53.381,4718,713430.121303,3452428.44352,0
-84.760222,31.186442,2.7,6.4,53.427,4719,713430.989401,3452425.59954,1
-84.760214,31.186417,2.7,8.1,53.473,4720,713431.88587,3452422.76722,0
-84.760205,31.186391,2.9,7.5,53.482,4721,713432.782115,3452419.94599,0
-84.760196,31.186365,2.6,6.4,53.457,4722,713433.689912,3452417.02517,1
-84.760185,31.186334,2.3,6.8,53.435,4723,713434.787115,3452413.69781,0
-84.760174,31.186304,2.2,7.1,53.451,4724,713435.8934,3452410.39281,0
-84.760164,31.186274,2.3,7.6,53.411,4725,713436.94362,3452407.03123,0
-84.760154,31.186243,2.4,6.3,53.447,4726,713437.984983,3452403.63618,1
-84.760143,31.186213,2.1,6.3,53.444,4727,713439.063574,3452400.28626,1
-84.760132,31.186182,2.3,6.6,53.423,4728,713440.161453,3452396.92564,1
-84.760122,31.186152,2.7,5.8,53.428,4729,713441.240495,3452393.55355,1
-84.760111,31.186121,2.2,5.3,53.351,4730,713442.318638,3452390.2258,1
-84.7601,31.186091,2.0,4.9,53.324,4731,713443.407212,3452386.8539,1
-84.76009,31.18606,1.9,4.2,53.275,4732,713444.505543,3452383.4711,1
-84.760079,31.18603,1.7,4.0,53.199,4733,713445.622263,3452380.12196,1
-84.760067,31.186,1.7,3.7,53.125,4734,713446.814562,3452376.80761,1
-84.760057,31.185969,1.8,3.9,53.038,4735,713447.854133,3452373.50127,1
-84.760047,31.185943,1.9,3.4,53.001,4736,713448.79939,3452370.61448,1
-84.760039,31.18592,1.9,3.2,52.928,4737,713449.614002,3452368.05779,1
-84.760033,31.185901,2.0,3.4,52.863,4738,713450.277333,3452365.90842,1
-84.760027,31.185882,2.4,3.9,52.774,4739,713450.919806,3452363.84735,1
-84.76002,31.185863,2.5,4.2,52.674,4740,713451.601303,3452361.74271,1
-84.760014,31.185845,2.4,10.1,52.583,4741,713452.204527,3452359.7363,0
-84.760008,31.185829,3.8,6.3,52.436,4742,713452.802138,3452358.00707,1
-84.76,31.185811,1.5,5.2,52.362,4743,713453.585562,3452356.04868,1
-84.759994,31.185794,1.7,5.6,52.29,4744,713454.262344,3452354.17686,1
-84.759987,31.185776,2.1,6.2,52.314,4745,713454.884183,3452352.19301,1
-84.759982,31.185758,2.3,6.1,52.316,4746,713455.45859,3452350.19711,1
-84.759975,31.18574,2.0,5.0,52.385,4747,713456.109249,3452348.20276,1
-84.75997,31.185722,1.8,5.3,52.395,4748,713456.702494,3452346.21833,1
-84.75996,31.185705,2.0,6.7,52.425,4749,713457.692692,3452344.40832,1
-84.759946,31.185692,3.2,6.4,52.401,4750,713459.000673,3452342.9153,1
-84.759929,31.185682,3.5,5.4,52.408,4751,713460.671847,3452341.85111,1
-84.759909,31.185677,4.0,5.8,52.474,4752,713462.617064,3452341.38031,1
-84.759887,31.185679,4.4,6.1,52.459,4753,713464.662959,3452341.58812,0
-84.759869,31.185685,3.4,6.1,52.396,4754,713466.411233,3452342.36665,1
-84.759854,31.185697,3.9,6.3,52.347,4755,713467.833067,3452343.72641,1
-84.759844,31.185713,3.2,6.5,52.3,4756,713468.674927,3452345.47371,1
-84.759841,31.185731,2.1,5.1,52.284,4757,713468.921346,3452347.43078,1
-84.759847,31.185748,2.3,5.5,52.171,4758,713468.36847,3452349.30511,1
-84.759857,31.185764,2.2,6.1,52.164,4759,713467.359881,3452351.08147,1
-84.759868,31.18578,2.9,7.6,52.157,4760,713466.226485,3452352.89968,0
-84.759875,31.185796,5.6,6.7,52.09,4761,713465.570785,3452354.6721,0
-84.759877,31.185812,1.3,5.1,52.082,4762,713465.316304,3452356.40829,1
-84.759872,31.18583,3.1,7.2,52.096,4763,713465.762659,3452358.3805,0
-84.759868,31.18585,3.2,5.4,52.254,4764,713466.069734,3452360.63826,1
-84.759867,31.185872,3.3,6.2,52.331,4765,713466.164198,3452363.0359,1
-84.75987,31.185894,4.1,6.8,52.396,4766,713465.798907,3452365.53514,0
-84.759877,31.18592,4.2,6.4,52.45,4767,713465.130955,3452368.38318,0
-84.759883,31.185946,4.2,6.3,52.515,4768,713464.443492,3452371.253,0
-84.759892,31.185972,4.0,6.2,52.569,4769,713463.528622,3452374.05167,1
-84.759901,31.185997,3.8,6.7,52.595,4770,713462.594914,3452376.83887,0
-84.759911,31.186022,3.9,6.7,52.668,4771,713461.670514,3452379.63734,0
-84.759919,31.186048,3.4,7.6,52.729,4772,713460.764728,3452382.45838,0
-84.759928,31.186073,3.7,7.6,52.769,4773,713459.916355,3452385.26948,0
-84.759937,31.186099,3.3,7.1,52.829,4774,713458.991955,3452388.06796,0
-84.759946,31.186124,3.1,6.9,52.863,4775,713458.105458,3452390.87829,0
-84.759955,31.18615,3.4,6.9,52.952,4776,713457.170854,3452393.70984,0
-84.759964,31.186176,3.6,8.1,52.963,4777,713456.255763,3452396.51959,0
-84.759973,31.186201,3.6,7.9,52.956,4778,713455.274401,3452399.30583,0
-84.759982,31.186227,3.7,8.2,52.978,4779,713454.377027,3452402.18249,0
-84.759991,31.186253,4.0,8.2,52.971,4780,713453.471019,3452405.01461,0
-84.76,31.186278,3.9,10.0,52.96,4781,713452.593606,3452407.84731,0
-84.760009,31.186304,4.0,10.7,52.961,4782,713451.65878,3452410.68994,0
-84.760018,31.18633,5.1,11.7,52.919,4783,713450.762081,3452413.53335,0
-84.760027,31.186356,4.5,9.3,52.945,4784,713449.836114,3452416.40943,0
-84.760036,31.186382,4.6,10.4,52.925,4785,713448.920802,3452419.23027,0
-84.760045,31.186407,4.8,10.7,52.914,4786,713447.966915,3452422.07252,0
-84.760055,31.186433,4.5,9.6,52.915,4787,713447.01258,3452424.93694,0
-84.760063,31.18646,3.8,9.5,52.871,4788,713446.15311,3452427.82546,0
-84.760072,31.186486,4.4,8.7,52.812,4789,713445.198775,3452430.68988,0
-84.760082,31.186511,3.9,8.5,52.753,4790,713444.245115,3452433.52103,0
-84.760089,31.186533,4.5,7.6,52.724,4791,713443.520108,3452435.89099,0
-84.760096,31.186554,4.9,6.5,52.658,4792,713442.776039,3452438.26055,0
-84.760104,31.186576,5.0,6.2,52.603,4793,713442.012233,3452440.663,0
-84.760111,31.186598,4.9,6.2,52.526,4794,713441.220508,3452443.0316,0
-84.760118,31.186616,5.6,6.2,52.465,4795,713440.521301,3452445.06933,0
-84.760125,31.186634,5.7,6.8,52.406,4796,713439.899918,3452447.03101,0
-84.760131,31.186652,6.0,6.7,52.379,4797,713439.288515,3452448.9707,0
-84.760137,31.186669,5.2,7.0,52.408,4798,713438.667581,3452450.9102,0
-84.760144,31.186689,5.8,7.7,52.451,4799,713437.917799,3452453.0911,0
-84.760152,31.186712,6.0,7.9,52.545,4800,713437.113625,3452455.60363,0
-84.760161,31.186737,5.0,8.6,52.679,4801,713436.151335,3452458.39025,0
-84.76017,31.186763,4.6,9.0,52.783,4802,713435.273257,3452461.25622,0
-84.760179,31.186788,4.5,8.5,52.807,4803,713434.3584,3452464.05489,0
-84.760188,31.186814,3.9,7.8,52.86,4804,713433.47124,3452466.89848,0
-84.760197,31.18684,3.3,8.3,52.87,4805,713432.536423,3452469.74112,0
-84.760206,31.186866,3.6,7.5,52.846,4806,713431.610914,3452472.59503,0
-84.760216,31.186892,3.2,7.1,52.831,4807,713430.647953,3452475.41491,0
-84.760224,31.186917,3.7,7.8,52.823,4808,713429.779633,3452478.26998,0
-84.760233,31.186943,3.7,8.2,52.791,4809,713428.825306,3452481.1344,0
-84.760242,31.186969,5.0,9.2,52.774,4810,713427.909555,3452483.97741,0
-84.76025,31.186995,4.9,9.6,52.755,4811,713427.079585,3452486.82217,0
-84.76026,31.187021,5.0,10.3,52.759,4812,713426.116178,3452489.66422,0
-84.760269,31.187047,5.4,11.3,52.748,4813,713425.162527,3452492.49538,0
-84.760279,31.187072,5.8,10.6,52.763,4814,713424.208202,3452495.3598,0
-84.760288,31.187098,5.2,9.2,52.759,4815,713423.321271,3452498.19231,0
-84.760297,31.187124,6.1,10.7,52.711,4816,713422.366499,3452501.07891,0
-84.760306,31.18715,5.6,9.8,52.627,4817,713421.421707,3452503.94352,0
-84.760313,31.187174,6.3,10.5,52.578,4818,713420.69132,3452506.57956,0
-84.760321,31.187196,6.1,8.8,52.491,4819,713419.927298,3452508.99309,0
-84.760328,31.187216,6.5,7.9,52.36,4820,713419.216771,3452511.11932,0
-84.760334,31.187234,6.0,8.6,52.219,4821,713418.53686,3452513.14636,0
-84.760339,31.187251,6.1,8.4,52.08,4822,713418.070229,3452515.00026,0
-84.760344,31.187267,5.4,7.1,51.951,4823,713417.586782,3452516.7429,0
-84.760349,31.187281,4.2,6.8,51.828,4824,713417.038636,3452518.3844,0
-84.760354,31.187295,3.7,6.4,51.762,4825,713416.511574,3452519.92652,1
-84.760359,31.18731,6.8,8.2,51.714,4826,713416.039455,3452521.58066,0
-84.760365,31.187328,7.5,9.9,51.702,4827,713415.428284,3452523.50926,0
-84.760373,31.187348,8.0,10.4,51.739,4828,713414.621099,3452525.70009,0
-84.760381,31.187369,8.8,10.2,51.814,4829,713413.8212,3452528.00198,0
-84.760389,31.187393,9.5,9.6,51.94,4830,713412.975317,3452530.69114,0
-84.760398,31.187418,7.5,8.0,52.051,4831,713412.080656,3452533.43476,0
-84.760407,31.187443,6.7,8.0,52.239,4832,713411.184873,3452536.23382,0
-84.760415,31.187469,8.3,9.2,52.368,4833,713410.288192,3452539.07722,0
-84.760426,31.187495,7.3,9.1,52.442,4834,713409.268054,3452541.89595,0
-84.760435,31.187521,7.3,11.7,52.482,4835,713408.322595,3452544.79382,0
-84.760443,31.187547,7.1,9.5,52.485,4836,713407.453836,3452547.67107,0
-84.760454,31.187573,7.2,11.2,52.447,4837,713406.405105,3452550.48921,0
-84.760463,31.187599,7.3,10.8,52.396,4838,713405.479608,3452553.34312,0
-84.760471,31.187625,7.2,11.8,52.396,4839,713404.601319,3452556.22018,0
-84.760481,31.187651,8.2,10.7,52.351,4840,713403.638146,3452559.05114,0
-84.76049,31.187677,7.4,10.6,52.344,4841,713402.70267,3452561.92704,0
-84.760499,31.187703,6.9,12.5,52.305,4842,713401.777175,3452564.78095,0
-84.760508,31.187729,7.2,13.7,52.29,4843,713400.879376,3452567.67979,0
-84.760517,31.187755,6.8,13.6,52.275,4844,713399.963412,3452570.5339,0
-84.760526,31.187781,6.3,11.6,52.229,4845,713399.047001,3452573.41018,0
-84.760536,31.187807,5.2,9.1,52.176,4846,713398.083157,3452576.27441,0
-84.760545,31.187833,4.6,9.1,52.085,4847,713397.138377,3452579.13902,0
-84.760554,31.187859,6.2,10.6,52.015,4848,713396.174086,3452582.02543,0
-84.760564,31.187885,5.2,8.1,51.949,4849,713395.238613,3452584.90132,0
-84.760572,31.187911,6.5,10.9,51.87,4850,713394.331959,3452587.76671,0
-84.760581,31.187937,5.3,7.5,51.814,4851,713393.434164,3452590.66555,0
-84.760591,31.187963,5.2,11.6,51.74,4852,713392.470772,3452593.5076,0
-84.760599,31.187989,5.1,11.4,51.687,4853,713391.583182,3452596.37338,0
-84.760609,31.188015,4.2,13.2,51.634,4854,713390.657243,3452599.24946,0
-84.760618,31.188041,4.9,14.9,51.567,4855,713389.713589,3452602.05865,0
-84.760628,31.188067,4.8,13.3,51.512,4856,713388.721605,3452604.90012,0
-84.760637,31.188093,3.7,9.3,51.436,4857,713387.81473,3452607.7766,0
-84.760645,31.188119,3.5,7.7,51.366,4858,713386.917386,3452610.65327,0
-84.760655,31.188145,3.5,7.6,51.284,4859,713385.943344,3452613.55056,0
-84.760664,31.188171,3.8,7.2,51.193,4860,713385.017632,3452616.41556,1
-84.760673,31.188197,3.5,6.7,51.12,4861,713384.063102,3452619.29107,1
-84.760683,31.188223,3.5,6.0,51.018,4862,713383.128309,3452622.13371,1
-84.760692,31.188249,3.2,5.4,50.985,4863,713382.221885,3452624.98801,1
-84.760701,31.188273,1.9,4.8,50.913,4864,713381.281153,3452627.65306,1
-84.760707,31.188294,1.7,4.9,50.833,4865,713380.614031,3452629.99092,1
-84.760714,31.188316,1.3,3.9,50.828,4866,713379.944888,3452632.42855,1
-84.760721,31.188337,1.2,3.7,50.765,4867,713379.201965,3452634.74269,1
-84.760729,31.188359,0.7,3.0,50.794,4868,713378.429776,3452637.08951,1
-84.760735,31.188379,0.5,2.7,50.681,4869,713377.773532,3452639.36103,1
-84.760742,31.1884,0.6,2.9,50.661,4870,713377.06896,3452641.66486,1
-84.76075,31.188421,1.1,4.3,50.681,4871,713376.298567,3452643.92298,1
-84.760758,31.188441,3.5,6.3,50.691,4872,713375.489601,3452646.20251,1
-84.760764,31.188462,3.5,5.9,50.768,4873,713374.83291,3452648.49621,1
-84.760773,31.188485,3.2,6.2,50.871,4874,713373.981105,3452651.00778,1
-84.760781,31.188511,3.3,6.6,50.964,4875,713373.065828,3452653.82863,1
-84.760791,31.188536,3.7,6.9,51.001,4876,713372.132162,3452656.61583,1
-84.760799,31.188562,3.4,6.5,51.053,4877,713371.24503,3452659.45943,1
-84.760809,31.188587,3.2,6.6,51.09,4878,713370.302059,3452662.23536,1
-84.760818,31.188613,3.1,6.0,51.124,4879,713369.405846,3452665.05659,1
-84.760826,31.188639,3.4,6.8,51.245,4880,713368.537104,3452667.93384,1
-84.760835,31.188665,3.2,7.5,51.255,4881,713367.621156,3452670.78795,1
-84.760844,31.188691,2.7,6.8,51.358,4882,713366.675043,3452673.71909,1
-84.760855,31.188716,2.9,6.0,51.328,4883,713365.598413,3452676.50339,1
-84.760863,31.188743,2.9,6.5,51.341,4884,713364.767348,3452679.40359,1
-84.760871,31.188769,2.6,6.6,51.33,4885,713363.927651,3452682.25924,1
-84.76088,31.188794,2.6,6.7,51.326,4886,713363.002623,3452685.09098,1
-84.760889,31.18882,2.7,5.6,51.309,4887,713362.125026,3452687.93478,1
-84.760898,31.188846,2.5,5.7,51.277,4888,713361.16165,3452690.77684,1
-84.760908,31.188871,2.7,5.4,51.245,4889,713360.208703,3452693.57474,1
-84.760916,31.188897,2.0,5.1,51.236,4890,713359.330883,3452696.42962,1
-84.760925,31.188923,1.8,4.6,51.244,4891,713358.433777,3452699.2952,1
-84.760934,31.188949,1.9,4.8,51.163,4892,713357.537345,3452702.12753,1
-84.760944,31.188974,1.7,4.2,51.141,4893,713356.555582,3452704.93594,1
-84.760951,31.189001,1.7,4.2,51.15,4894,713355.781708,3452707.83729,1
-84.76096,31.189026,2.1,4.8,51.098,4895,713354.856908,3452710.65795,1
-84.760969,31.189052,2.0,4.3,51.146,4896,713353.97954,3452713.49066,1
-84.760978,31.189078,2.3,4.6,51.129,4897,713353.064047,3452716.32259,1
-84.760987,31.189103,1.6,4.1,51.114,4898,713352.15876,3452719.12146,1
-84.760995,31.189129,1.7,4.2,51.131,4899,713351.29025,3452721.98762,1
-84.761005,31.189154,1.9,4.3,51.136,4900,713350.347288,3452724.76355,1
-84.761014,31.18918,2.2,4.5,51.104,4901,713349.431348,3452727.61766,1
-84.761023,31.189206,2.1,4.1,51.071,4902,713348.487489,3452730.43793,1
-84.761032,31.189231,1.9,4.0,51.056,4903,713347.572224,3452733.25878,1
-84.761041,31.189257,1.6,3.9,51.042,4904,713346.686001,3452736.05803,1
-84.761049,31.189283,1.7,4.1,51.044,4905,713345.788452,3452738.94579,1
-84.76106,31.189308,1.4,3.7,51.034,4906,713344.769019,3452741.73126,1
-84.761068,31.189334,1.7,3.9,51.016,4907,713343.882349,3452744.55269,1
-84.761077,31.189359,1.8,3.6,50.995,4908,713342.995678,3452747.37412,1
-84.761086,31.189385,1.6,3.9,50.97,4909,713342.099253,3452750.20644,1
-84.761095,31.189411,1.4,3.5,50.939,4910,713341.117498,3452753.01485,1
-84.761105,31.189436,1.4,3.0,50.97,4911,713340.184071,3452755.79097,1
-84.761113,31.189461,1.9,3.6,50.959,4912,713339.335752,3452758.60209,1
-84.761122,31.189487,2.1,3.7,50.958,4913,713338.440002,3452761.40115,1
-84.761131,31.189512,1.5,3.3,50.963,4914,713337.51521,3452764.22181,1
-84.76114,31.189538,1.6,3.5,51.001,4915,713336.599501,3452767.06483,1
-84.76115,31.189564,1.5,3.1,50.959,4916,713335.627503,3452769.86235,1
-84.761159,31.189589,1.5,2.8,50.945,4917,713334.693855,3452772.64956,1
-84.761167,31.189615,1.4,2.7,50.966,4918,713333.844191,3452775.52719,1
-84.761177,31.18964,1.4,3.1,50.92,4919,713332.88195,3452778.31382,1
-84.761184,31.189665,2.0,3.3,50.884,4920,713332.072881,3452781.07027,1
-84.761194,31.189691,2.1,3.2,50.924,4921,713331.110865,3452783.84581,1
-84.761202,31.189715,2.1,3.0,50.951,4922,713330.24663,3452786.50132,1
-84.761209,31.189736,1.7,2.9,50.976,4923,713329.532095,3452788.82713,1
-84.761217,31.189756,1.8,2.7,51.027,4924,713328.751965,3452791.09615,1
-84.761224,31.189777,1.6,2.5,51.055,4925,713328.04741,3452793.39998,1
-84.761232,31.189798,1.9,2.4,51.173,4926,713327.247096,3452795.72404,1
-84.761239,31.18982,1.9,2.6,51.176,4927,713326.522358,3452798.08292,1
-84.761247,31.18984,1.7,2.2,51.194,4928,713325.751536,3452800.36322,1
-84.761254,31.189861,1.5,2.5,51.183,4929,713324.989571,3452802.67697,1
-84.761261,31.189883,1.8,2.3,51.197,4930,713324.265507,3452805.00258,1
-84.761269,31.189904,1.9,2.3,51.216,4931,713323.455888,3452807.31537,1
-84.761277,31.189925,1.7,2.3,51.219,4932,713322.702782,3452809.66258,1
-84.761285,31.189948,1.6,2.1,51.227,4933,713321.860082,3452812.19653,1
-84.761294,31.189973,1.7,2.1,51.243,4934,713320.973422,3452815.01796,1
-84.761302,31.189998,1.8,2.2,51.232,4935,713320.09764,3452817.77306,1
-84.76131,31.190024,1.8,2.4,51.252,4936,713319.249554,3452820.57309,1
