F1,F2,F3,F4,F5,ID,X,Y
-84.762279,31.188422,3.100000,6.900000,53.277000,"2223",713230.55436800001,3452641.11695000017
-84.762271,31.188399,3.600000,7.200000,53.282000,"2224",713231.39728000003,3452638.57190999994
-84.762262,31.188375,3.500000,7.000000,53.260000,"2225",713232.24131399998,3452635.97143999999
-84.762254,31.188352,4.400000,6.500000,53.226000,"2226",713233.10396300000,3452633.39353000000
-84.762245,31.188329,4.700000,6.500000,53.246000,"2227",713233.99475600000,3452630.83835999994
-84.762235,31.188305,5.100000,7.200000,53.234000,"2228",713234.99061700003,3452628.27424000017
-84.762226,31.188282,4.700000,7.300000,53.179000,"2229",713235.85281800001,3452625.71849999996
-84.762218,31.188259,4.900000,7.100000,53.150000,"2230",713236.73520300002,3452623.10771000013
-84.762210,31.188235,5.300000,8.900000,53.114000,"2231",713237.49435599998,3452620.46114999987
-84.762202,31.188211,5.600000,9.400000,53.041000,"2232",713238.37696599995,3452617.83927999996
-84.762194,31.188187,6.400000,8.900000,53.001000,"2233",713239.19308300002,3452615.20496999985
-84.762187,31.188165,6.300000,7.500000,52.916000,"2234",713239.86062299996,3452612.84493000014
-84.762180,31.188146,6.400000,8.000000,52.838000,"2235",713240.54251399997,3452610.71810999978
-84.762174,31.188130,6.100000,8.400000,52.784000,"2236",713241.16979399999,3452608.93400999997
-84.762168,31.188113,6.300000,9.700000,52.759000,"2237",713241.78933800000,3452607.06101999991
-84.762162,31.188097,7.600000,10.200000,52.680000,"2238",713242.40641499998,3452605.30997999990
-84.762157,31.188081,5.200000,9.000000,52.610000,"2239",713242.95722200000,3452603.53543000016
-84.762152,31.188066,3.600000,7.400000,52.541000,"2240",713243.45700699999,3452601.92621000018
-84.762146,31.188050,5.100000,8.100000,52.611000,"2241",713244.02642799995,3452600.17420999985
-84.762139,31.188032,5.100000,8.100000,52.684000,"2242",713244.71628099994,3452598.12517999997
-84.762133,31.188012,4.700000,6.200000,52.793000,"2243",713245.39951999998,3452595.93184000021
-84.762125,31.187990,4.200000,6.100000,52.873000,"2244",713246.13602500001,3452593.46228000009
-84.762117,31.187967,4.500000,7.900000,52.942000,"2245",713247.00731300004,3452590.92890999978
-84.762109,31.187943,3.900000,7.900000,52.993000,"2246",713247.81278000004,3452588.34983999981
-84.762101,31.187920,2.900000,6.500000,53.057000,"2247",713248.61802299996,3452585.78185999999
-84.762093,31.187896,3.400000,6.600000,53.107000,"2248",713249.46161600004,3452583.20355999982
-84.762085,31.187873,4.300000,7.400000,53.144000,"2249",713250.25777699996,3452580.61321000010
-84.762077,31.187852,3.800000,7.700000,53.129000,"2250",713251.04832900001,3452578.30003000004
-84.762071,31.187833,3.800000,6.900000,53.114000,"2251",713251.70118199999,3452576.19480000017
-84.762064,31.187817,3.000000,6.200000,53.065000,"2252",713252.33777300001,3452574.42198000010
-84.762059,31.187800,3.000000,5.800000,53.078000,"2253",713252.92782900005,3452572.59275999991
-84.762054,31.187784,2.700000,5.100000,53.061000,"2254",713253.41102300002,3452570.86120000016
-84.762049,31.187769,3.000000,6.300000,52.999000,"2255",713253.88333900005,3452569.19596999977
-84.762044,31.187753,3.500000,7.300000,53.046000,"2256",713254.43459800002,3452567.39924000017
-84.762037,31.187733,2.800000,5.900000,53.204000,"2257",713255.16572100006,3452565.19577000011
-84.762028,31.187710,3.700000,6.600000,53.330000,"2258",713256.03611500002,3452562.70673999982
-84.762020,31.187686,3.400000,6.700000,53.425000,"2259",713256.84405399999,3452560.00571999978
-84.762010,31.187658,2.900000,5.100000,53.515000,"2260",713257.85002300004,3452556.94268999994
-84.762000,31.187630,3.000000,5.900000,53.630000,"2261",713258.86529900006,3452553.89093999984
-84.761991,31.187603,3.400000,6.400000,53.713000,"2262",713259.83314300003,3452550.82714000018
-84.761981,31.187575,3.400000,6.600000,53.800000,"2263",713260.84886899998,3452547.75321000023
-84.761971,31.187547,3.300000,6.200000,53.886000,"2264",713261.81693900004,3452544.67833000002
-84.761961,31.187519,3.000000,6.000000,53.974000,"2265",713262.85195299995,3452541.59370000008
-84.761951,31.187491,3.900000,6.000000,54.033000,"2266",713263.86700700002,3452538.55304000014
-84.761941,31.187464,4.300000,6.300000,54.109000,"2267",713264.88228599995,3452535.50129000004
-84.761932,31.187435,4.200000,5.800000,54.178000,"2268",713265.83151900000,3452532.41492999997
-84.761922,31.187407,4.200000,6.000000,54.282000,"2269",713266.81887900003,3452529.32934000017
-84.761912,31.187380,4.200000,6.400000,54.318000,"2270",713267.83438400005,3452526.26649999991
-84.761903,31.187352,3.900000,7.100000,54.406000,"2271",713268.80268099997,3452523.18053000001
-84.761893,31.187324,4.300000,8.200000,54.515000,"2272",713269.78981800005,3452520.10602999991
-84.761883,31.187296,4.200000,8.800000,54.607000,"2273",713270.80510000000,3452517.05427999981
-84.761873,31.187268,4.000000,8.600000,54.696000,"2274",713271.78225699998,3452514.00175999990
-84.761864,31.187240,4.100000,8.700000,54.807000,"2275",713272.71243099996,3452510.91501000011
-84.761855,31.187212,3.700000,7.100000,54.933000,"2276",713273.69071200001,3452507.80706000002
-84.761845,31.187184,4.300000,9.700000,55.019000,"2277",713274.70622000005,3452504.74422000023
-84.761835,31.187156,3.900000,8.400000,55.061000,"2278",713275.65568299999,3452501.64676999999
-84.761826,31.187128,3.300000,7.700000,55.129000,"2279",713276.66233399999,3452498.55048000021
-84.761815,31.187100,3.100000,8.200000,55.189000,"2280",713277.70711099997,3452495.45496999985
-84.761806,31.187072,3.100000,8.100000,55.237000,"2281",713278.68584299996,3452492.32483999990
-84.761796,31.187043,2.600000,6.800000,55.235000,"2282",713279.70247599995,3452489.20656999992
-84.761786,31.187015,2.300000,6.200000,55.232000,"2283",713280.71888499998,3452486.09939000010
-84.761776,31.186987,2.000000,4.800000,55.230000,"2284",713281.70737299998,3452482.95836000005
-84.761767,31.186958,2.000000,4.900000,55.216000,"2285",713282.65751299995,3452479.82765999995
-84.761757,31.186930,2.300000,4.900000,55.235000,"2286",713283.68390299997,3452476.69849999994
-84.761747,31.186902,2.100000,4.900000,55.175000,"2287",713284.69986599998,3452473.61348999990
-84.761737,31.186874,2.000000,4.300000,55.154000,"2288",713285.70719500002,3452470.48394000018
-84.761727,31.186845,2.000000,4.600000,55.130000,"2289",713286.68570599996,3452467.36489999993
-84.761717,31.186817,2.400000,4.200000,55.123000,"2290",713287.68283099995,3452464.26842000009
-84.761707,31.186789,2.300000,4.900000,55.050000,"2291",713288.76663700002,3452461.12931999983
-84.761696,31.186760,2.400000,4.700000,54.994000,"2292",713289.79280599998,3452458.01124999998
-84.761686,31.186732,2.700000,4.500000,54.975000,"2293",713290.82805899996,3452454.91553999996
-84.761677,31.186704,2.400000,4.100000,54.912000,"2294",713291.80545099999,3452451.85192999989
-84.761667,31.186677,1.300000,3.300000,54.939000,"2295",713292.81143700005,3452448.78891000012
-84.761657,31.186649,1.900000,4.000000,54.959000,"2296",713293.82717900001,3452445.71498000016
-84.761647,31.186621,2.100000,5.000000,55.027000,"2297",713294.84314699995,3452442.62998000020
-84.761637,31.186593,2.100000,5.000000,55.047000,"2298",713295.86842199997,3452439.55624999991
-84.761627,31.186565,2.400000,4.900000,55.107000,"2299",713296.85557200003,3452436.48174999980
-84.761617,31.186537,2.300000,5.200000,55.138000,"2300",713297.87176500005,3452433.38565000007
-84.761607,31.186509,2.500000,5.700000,55.166000,"2301",713298.85869100003,3452430.32224000013
-84.761597,31.186481,3.300000,7.800000,55.227000,"2302",713299.84584299999,3452427.24774000002
-84.761588,31.186453,3.600000,7.000000,55.320000,"2303",713300.84319900000,3452424.14017000003
-84.761578,31.186425,4.000000,8.300000,55.382000,"2304",713301.79290000000,3452421.03164000018
-84.761569,31.186397,4.500000,9.300000,55.409000,"2305",713302.79003300006,3452417.93515999988
-84.761559,31.186368,4.600000,9.400000,55.463000,"2306",713303.79692200001,3452414.82779000001
-84.761549,31.186340,4.700000,10.700000,55.523000,"2307",713304.83218200004,3452411.73207999999
-84.761539,31.186312,5.700000,13.300000,55.521000,"2308",713305.76327000000,3452408.60099000018
-84.761530,31.186284,6.100000,14.500000,55.531000,"2309",713306.73225999996,3452405.48175999988
-84.761520,31.186256,7.400000,13.500000,55.557000,"2310",713307.74845800002,3452402.38566000015
-84.761510,31.186227,7.000000,13.400000,55.576000,"2311",713308.76532999997,3452399.25631000008
-84.761490,31.186170,7.100000,14.100000,55.556000,"2313",713310.81903699995,3452392.95363999996
-84.761479,31.186142,6.700000,14.000000,55.516000,"2314",713311.86405600002,3452389.84703999991
-84.761469,31.186113,7.400000,15.600000,55.523000,"2315",713312.88182799995,3452386.67334000021
-84.761459,31.186085,7.600000,14.900000,55.448000,"2316",713313.96519799996,3452383.55641999980
-84.761449,31.186056,6.200000,15.300000,55.373000,"2317",713314.90582200000,3452380.42553000012
-84.761439,31.186028,5.900000,13.600000,55.334000,"2318",713315.93200499995,3452377.30745000020
-84.761430,31.185999,5.600000,10.300000,55.295000,"2319",713316.90144900000,3452374.16605000012
-84.761421,31.185971,5.800000,10.800000,55.249000,"2320",713317.79509000003,3452371.00092000002
-84.761411,31.185942,4.900000,8.300000,55.156000,"2321",713318.78292400006,3452367.89317000005
-84.761402,31.185914,4.400000,8.200000,55.114000,"2322",713319.76190100005,3452364.75194999995
-84.761392,31.185886,4.100000,7.800000,55.109000,"2323",713320.75018500001,3452361.62202000013
-84.761382,31.185857,3.800000,7.200000,55.067000,"2324",713321.76706400001,3452358.49267000007
-84.761372,31.185829,3.200000,7.400000,54.984000,"2325",713322.82117100002,3452355.40843999991
-84.761362,31.185801,3.300000,6.700000,54.940000,"2326",713323.82807100005,3452352.30105999997
-84.761352,31.185773,2.800000,6.600000,54.874000,"2327",713324.87309699995,3452349.19445999991
-84.761341,31.185744,2.500000,5.700000,54.840000,"2328",713325.93741100002,3452346.07715999987
-84.761331,31.185716,2.500000,5.600000,54.774000,"2329",713326.91683999996,3452342.91378000006
-84.761321,31.185688,2.300000,5.700000,54.730000,"2330",713327.93327299994,3452339.80659999978
-84.761312,31.185659,2.000000,4.900000,54.682000,"2331",713328.95015499997,3452336.67725000018
-84.761302,31.185631,2.000000,4.800000,54.595000,"2332",713329.91960599995,3452333.53584000003
-84.761293,31.185602,2.000000,4.300000,54.598000,"2333",713330.86954500002,3452330.41623000009
-84.761284,31.185578,2.100000,3.800000,54.529000,"2334",713331.78146400000,3452327.76168000000
-84.761276,31.185555,2.300000,4.200000,54.493000,"2335",713332.53044999996,3452325.14819000009
-84.761268,31.185531,2.300000,4.600000,54.439000,"2336",713333.35501599999,3452322.56950999983
-84.761262,31.185511,2.200000,4.200000,54.383000,"2337",713334.03828600002,3452320.37617000006
-84.761255,31.185492,2.200000,4.700000,54.361000,"2338",713334.74017000000,3452318.20538999978
-84.761247,31.185472,1.900000,4.200000,54.330000,"2339",713335.47020099999,3452316.05735999998
-84.761241,31.185453,1.800000,4.200000,54.325000,"2340",713336.15167599998,3452313.95270999987
-84.761233,31.185433,1.600000,4.200000,54.364000,"2341",713336.91052599996,3452311.79417000012
-84.761225,31.185412,1.900000,4.600000,54.375000,"2342",713337.72017500002,3452309.48137999978
-84.761217,31.185389,1.500000,3.800000,54.404000,"2343",713338.61078999995,3452306.93730999995
-84.761208,31.185365,1.300000,3.100000,54.439000,"2344",713339.46529900003,3452304.29269000003
-84.761199,31.185337,1.500000,3.200000,54.472000,"2345",713340.42365200003,3452301.22869999986
-84.761189,31.185309,1.500000,3.300000,54.507000,"2346",713341.39265900000,3452298.10948000010
-84.761179,31.185281,1.400000,3.100000,54.499000,"2347",713342.41840700002,3452295.01358000003
-84.761169,31.185253,1.400000,3.200000,54.509000,"2348",713343.40670199995,3452291.88365000021
-84.761160,31.185225,1.700000,3.500000,54.497000,"2349",713344.40385600005,3452288.78716999991
-84.761150,31.185197,1.800000,3.900000,54.493000,"2350",713345.42960599996,3452285.69126999984
-84.761139,31.185169,1.600000,4.500000,54.494000,"2351",713346.44537500001,3452282.61734999996
-84.761130,31.185140,1.900000,5.900000,54.480000,"2352",713347.36807400000,3452279.43063999992
-84.761121,31.185112,2.200000,6.200000,54.456000,"2353",713348.38406900002,3452276.34563999996
-84.761111,31.185083,2.600000,7.100000,54.447000,"2354",713349.36306000000,3452273.20442999993
-84.761101,31.185055,2.900000,7.300000,54.419000,"2355",713350.38903700002,3452270.09744000016
-84.761091,31.185026,2.300000,7.000000,54.377000,"2356",713351.36802900000,3452266.95623000013
-84.761082,31.184998,2.500000,7.300000,54.347000,"2357",713352.35632899997,3452263.82629999984
-84.761072,31.184970,2.400000,6.900000,54.337000,"2358",713353.28766499995,3452260.68412999995
-84.761063,31.184941,2.000000,6.800000,54.330000,"2359",713354.25667799998,3452257.56490000011
-84.761053,31.184913,1.800000,5.400000,54.291000,"2360",713355.26359400002,3452254.45752999978
-84.761043,31.184885,2.200000,5.600000,54.283000,"2361",713356.25167200004,3452251.33869000012
-84.761034,31.184857,2.500000,5.800000,54.265000,"2362",713357.23952499998,3452248.23093000008
-84.761024,31.184828,2.300000,5.800000,54.249000,"2363",713358.22782799997,3452245.10099999979
-84.761015,31.184804,2.400000,6.300000,54.216000,"2364",713359.13998400001,3452242.43537000008
-84.761007,31.184781,2.400000,6.100000,54.206000,"2365",713359.94549800002,3452239.85631000018
-84.760997,31.184760,2.600000,7.100000,54.187000,"2366",713360.90631400002,3452237.61312999995
-84.760986,31.184742,3.000000,8.200000,54.196000,"2367",713362.07143899996,3452235.64027999993
-84.760971,31.184726,3.100000,8.500000,54.134000,"2368",713363.53685999999,3452233.90641999990
-84.760951,31.184715,3.000000,7.200000,54.131000,"2369",713365.40136400005,3452232.71303000022
-84.760930,31.184708,3.800000,8.100000,54.088000,"2370",713367.48564800003,3452231.96774000023
-84.760906,31.184707,3.600000,9.300000,54.070000,"2371",713369.71782799996,3452231.92420999985
-84.760883,31.184712,4.400000,9.500000,54.058000,"2372",713371.89090200001,3452232.44512999989
-84.760864,31.184722,4.300000,9.100000,54.014000,"2373",713373.74527399999,3452233.63616999984
-84.760848,31.184736,4.300000,8.300000,53.974000,"2374",713375.21916099999,3452235.25206999993
-84.760837,31.184754,3.400000,7.900000,54.030000,"2375",713376.19885699998,3452237.25724999979
-84.760832,31.184774,4.500000,10.100000,53.993000,"2376",713376.63121400005,3452239.45099999988
-84.760832,31.184795,3.900000,9.400000,54.038000,"2377",713376.55615500000,3452241.74538999982
-84.760836,31.184818,4.700000,11.500000,54.045000,"2378",713376.16912700003,3452244.37729000021
-84.760842,31.184842,4.100000,10.500000,54.103000,"2379",713375.56264999998,3452247.01582999993
-84.760849,31.184866,3.800000,7.800000,54.080000,"2380",713374.81409799994,3452249.60713999998
-84.760858,31.184889,3.800000,8.300000,54.068000,"2381",713373.88422200002,3452252.20587000018
-84.760868,31.184917,3.100000,7.700000,54.071000,"2382",713372.93561199994,3452255.25895999977
-84.760877,31.184946,2.500000,7.000000,54.114000,"2383",713371.92801799998,3452258.39959000004
-84.760887,31.184974,2.800000,6.700000,54.116000,"2384",713370.91201500001,3452261.48459000001
-84.760897,31.185002,2.900000,7.000000,54.133000,"2385",713369.94277199998,3452264.61491000000
-84.760907,31.185030,3.100000,6.200000,54.166000,"2386",713368.96422199998,3452267.73394000018
-84.760916,31.185059,2.800000,7.600000,54.201000,"2387",713367.94754800003,3452270.85220000008
-84.760927,31.185087,3.300000,7.300000,54.174000,"2388",713366.89341999998,3452273.93642999977
-84.760937,31.185115,3.400000,7.000000,54.176000,"2389",713365.88605400000,3452277.06597999996
-84.760947,31.185143,2.800000,6.600000,54.198000,"2390",713364.86938000005,3452280.18423999986
-84.760957,31.185172,2.800000,6.300000,54.214000,"2391",713363.86223900004,3452283.30268999981
-84.760966,31.185200,2.800000,5.100000,54.219000,"2392",713362.89367300004,3452286.39974999987
-84.760975,31.185228,2.600000,5.300000,54.255000,"2393",713361.96233600006,3452289.54192000022
-84.760985,31.185257,2.300000,4.800000,54.266000,"2394",713360.95497199998,3452292.67146999994
-84.760995,31.185285,2.200000,4.300000,54.281000,"2395",713359.93807599996,3452295.80082000000
